Player,Position,Team,Prop Type,Prop Value,Opposing Team,Stadium,Game-Time Temp (°F),Game-Time Humidity (%),Game-Time Wind Speed (mph),Game-Time Wind Dir (°),Game-Time Effect on Hitters,Odds Category,Start Time,Full Opposing Team,Opposing Pitcher,Pitcher Handedness,G_vs_rhp,AB_vs_rhp,H_vs_rhp,HR_vs_rhp,RBI_vs_rhp,PA_vs_rhp,AVG_vs_rhp,OBP_vs_rhp,SLG_vs_rhp,OPS_vs_rhp,G_vs_rhp_5,AB_vs_rhp_5,H_vs_rhp_5,HR_vs_rhp_5,RBI_vs_rhp_5,PA_vs_rhp_5,AVG_vs_rhp_5,OBP_vs_rhp_5,SLG_vs_rhp_5,OPS_vs_rhp_5,G_vs_rhp_10,AB_vs_rhp_10,H_vs_rhp_10,HR_vs_rhp_10,RBI_vs_rhp_10,PA_vs_rhp_10,AVG_vs_rhp_10,OBP_vs_rhp_10,SLG_vs_rhp_10,OPS_vs_rhp_10,G_vs_rhp_15,AB_vs_rhp_15,H_vs_rhp_15,HR_vs_rhp_15,RBI_vs_rhp_15,PA_vs_rhp_15,AVG_vs_rhp_15,OBP_vs_rhp_15,SLG_vs_rhp_15,OPS_vs_rhp_15,BB%_vs_rhp,K%_vs_rhp,BB/K_vs_rhp,ISO_vs_rhp,BABIP_vs_rhp,wOBA_vs_rhp,wRC+_vs_rhp,G_vs_lhp,AB_vs_lhp,H_vs_lhp,HR_vs_lhp,RBI_vs_lhp,PA_vs_lhp,AVG_vs_lhp,OBP_vs_lhp,SLG_vs_lhp,OPS_vs_lhp,G_vs_lhp_5,AB_vs_lhp_5,H_vs_lhp_5,HR_vs_lhp_5,RBI_vs_lhp_5,PA_vs_lhp_5,AVG_vs_lhp_5,OBP_vs_lhp_5,SLG_vs_lhp_5,OPS_vs_lhp_5,G_vs_lhp_10,AB_vs_lhp_10,H_vs_lhp_10,HR_vs_lhp_10,RBI_vs_lhp_10,PA_vs_lhp_10,AVG_vs_lhp_10,OBP_vs_lhp_10,SLG_vs_lhp_10,OPS_vs_lhp_10,G_vs_lhp_15,AB_vs_lhp_15,H_vs_lhp_15,HR_vs_lhp_15,RBI_vs_lhp_15,PA_vs_lhp_15,AVG_vs_lhp_15,OBP_vs_lhp_15,SLG_vs_lhp_15,OPS_vs_lhp_15,BB%_vs_lhp,K%_vs_lhp,BB/K_vs_lhp,ISO_vs_lhp,BABIP_vs_lhp,wOBA_vs_lhp,wRC+_vs_lhp,EV,Barrel%,Hard Hit %,xBA,xwOBA,Heart_Swing,Heart_Take,Heart_Run,Shadow_Swing,Shadow_Take,Shadow_Run,Chase_Swing,Chase_Take,Chase_Run,Waste_Swing,Waste_Take,Waste_Run,4seam_fastball_HardHit%,changeup_HardHit%,curveball_HardHit%,cutter_HardHit%,sinker_HardHit%,slider_HardHit%,sweeper_HardHit%,4seam_fastball_RV100,changeup_RV100,curveball_RV100,cutter_RV100,sinker_RV100,slider_RV100,sweeper_RV100,4seam_fastball_wOBA,changeup_wOBA,curveball_wOBA,cutter_wOBA,sinker_wOBA,slider_wOBA,sweeper_wOBA,4seam_fastball_xwOBA,changeup_xwOBA,curveball_xwOBA,cutter_xwOBA,sinker_xwOBA,slider_xwOBA,sweeper_xwOBA,Team Name,Weather Team Name,Park_Factor_Basic,Park_Factor_1B,Park_Factor_2B,Park_Factor_3B,Park_Factor_HR,Park_Factor_SO,Park_Factor_BB,Park_Factor_GB,Park_Factor_FB,Park_Factor_LD,Park_Factor_IFFB,Park_Factor_FIP,TB,AB,IBB,XBH,H,CS,BB,RBI,HBP,SB,2B,R,SH,PA,SO,3B,SF,GIDP,HR,Actual Stat,Hit
max muncy,IF,LAD,Walks,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,88.9,9.7%,33.9%,0.241,0.297,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
max muncy,IF,LAD,Walks,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,88.9,9.7%,33.9%,0.241,0.297,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
max muncy,IF,LAD,Walks,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,91.2,13.1%,52.4%,0.243,0.371,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
max muncy,IF,LAD,Walks,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,91.2,13.1%,52.4%,0.243,0.371,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
max muncy,IF,LAD,Walks,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,88.9,9.7%,33.9%,0.241,0.297,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
max muncy,IF,LAD,Walks,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,88.9,9.7%,33.9%,0.241,0.297,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,91.2,13.1%,52.4%,0.243,0.371,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,91.2,13.1%,52.4%,0.243,0.371,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,88.9,9.7%,33.9%,0.241,0.297,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,88.9,9.7%,33.9%,0.241,0.297,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,91.2,13.1%,52.4%,0.243,0.371,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,91.2,13.1%,52.4%,0.243,0.371,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,88.9,9.7%,33.9%,0.241,0.297,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,16.8%,22.6%,0.74,0.237,0.32,0.397,159.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,88.9,9.7%,33.9%,0.241,0.297,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,91.2,13.1%,52.4%,0.243,0.371,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,91.2,13.1%,52.4%,0.243,0.371,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,88.9,9.7%,33.9%,0.241,0.297,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,10.9%,29.1%,0.38,0.021,0.152,0.163,-1.0,88.9,9.7%,33.9%,0.241,0.297,77.0,25.0,-2.0,77.0,74.0,-6.0,18.0,57.0,2.0,2.0,20.0,1.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
max muncy,IF,LAD,Total Bases,0.5,SD,Petco Park,67.51,74,4.85,262,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 9:40 PM,Padres,dylan cease,right,60,152,42,9,34,190,0.276,0.405,0.513,0.918,5,15,4,0,0,20,0.267,0.45,0.267,0.717,10,27,10,5,11,35,0.37,0.514,0.926,1.44,15,40,14,6,16,54,0.35,0.5,0.8,1.3,2.6%,27.6%,0.1,0.176,0.24,0.261,64.0,36,48,5,0,1,55,0.104,0.2,0.125,0.325,5,6,2,0,0,6,0.333,0.333,0.333,0.667,10,15,2,0,0,15,0.133,0.133,0.133,0.267,15,20,2,0,0,21,0.1,0.143,0.1,0.243,6.3%,37.5%,0.17,0.2,0.25,0.284,81.0,91.2,13.1%,52.4%,0.243,0.371,191.0,68.0,-6.0,238.0,241.0,-2.0,31.0,202.0,10.0,2.0,88.0,5.0,65.8,47.1,33.3,60.0,57.1,52.6,,1.7,4.0,-1.2,-1.2,2.0,-2.1,,0.434,0.44,0.214,0.292,0.436,0.173,,0.424,0.443,0.234,0.339,0.503,0.255,,Dodgers,Padres,98,97,97,85,108,100,96,97,101,97,98,102,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
